E,g,gamma,m,scenario,policy,model
293.7042327013494,0.834928918498855,396.7866463986312,0.4660717916754348,2178,None,CBAM
365.0239262740623,0.45966220108441525,185.01897837144912,0.08007745989753014,2179,None,CBAM
221.65366132461216,0.9902067433193056,300.9783806046458,0.9438761213224063,2180,None,CBAM
85.816613071568,0.7306642556155654,366.82687550067874,0.06608841704380222,2181,None,CBAM
177.2579109633935,0.4621859720359017,300.0585826733463,0.838452704280247,2182,None,CBAM
280.9345307271372,0.10776686846623085,79.01834420632105,0.2919008131296634,2183,None,CBAM
194.39376582424987,0.04755312064421012,303.2937431689916,0.7408567409193297,2184,None,CBAM
233.2137845306149,0.5737078561702456,123.09839102297973,0.10406401487002545,2185,None,CBAM
110.2399640274599,0.5673143939742541,289.18763061336097,0.646288092579362,2186,None,CBAM
271.7956714197872,0.8529681449920806,226.4393781523363,0.891411416872846,2187,None,CBAM
215.41906412409807,0.16641730317238648,102.64879719304321,0.5474454282794751,2188,None,CBAM
238.10816757195505,0.5585809616442794,315.72191335189166,0.2557362434390243,2189,None,CBAM
186.46432637472293,0.8975207925734094,163.4379887244099,0.6081849622052488,2190,None,CBAM
49.30197637417484,0.43333199974246267,230.05158052833474,0.9293730471605334,2191,None,CBAM
246.9535101999727,0.15311737561008323,36.44761012383079,0.8226098377848633,2192,None,CBAM
351.0396623981207,0.9457378158493703,297.00310806425455,0.9396400851313486,2193,None,CBAM
330.84892095213047,0.32564713214625807,259.86819588099394,0.24668104412736871,2194,None,CBAM
348.8878375966956,0.2628177311523263,320.9355101069922,0.4091755407039156,2195,None,CBAM
46.42122190940574,0.8677576825685438,205.90993827543232,0.6859982940837873,2196,None,CBAM
69.92220592224022,0.7244017847864369,116.98210261490034,0.7537865378246142,2197,None,CBAM
104.82219276117448,0.9863369171947403,142.8800482170559,0.6735749176565645,2198,None,CBAM
289.8769977966876,0.6459676780840937,127.61155356895557,0.6450448669557501,2199,None,CBAM
301.41530941321724,0.6170547853165429,202.16879170079744,0.9026512611194709,2200,None,CBAM
299.6153061960703,0.05540505368775541,17.00878897899282,0.927888797945854,2201,None,CBAM
26.650554832804907,0.7137935937589345,368.5510111375958,0.453868453300426,2202,None,CBAM
266.43060292932563,0.5596807496568518,89.56118315425657,0.586992091484468,2203,None,CBAM
341.2013094810867,0.37284792536609135,224.9677352348423,0.28427927050346774,2204,None,CBAM
170.20219706139855,0.4347106545733941,365.93625034241757,0.8876188971339449,2205,None,CBAM
139.92480344446457,0.17843616072982912,285.8307058166372,0.9853054142899529,2206,None,CBAM
216.83446506757545,0.8867129203729651,310.61864004089745,0.7422349474532206,2207,None,CBAM
128.955651395621,0.7169639366758772,388.10550220993355,0.6207608721871519,2208,None,CBAM
346.4182282084085,0.6062526173513824,221.10979248139552,0.037536856400490384,2209,None,CBAM
376.79000702472007,0.320877140863936,61.68439321833235,0.09557873588220532,2210,None,CBAM
164.61451335761953,0.5653298130446585,390.27839194264857,0.05905936992018466,2211,None,CBAM
269.5698665052789,0.757285011161557,384.4465940267658,0.614403734753444,2212,None,CBAM
260.2895422798652,0.717671600551367,99.81757835292572,0.8412432786829912,2213,None,CBAM
62.038491975656186,0.7276275374198563,3.750665571166203,0.6472710088103455,2214,None,CBAM
256.3866580086662,0.6881391157715967,394.8350565913278,0.5508136195110637,2215,None,CBAM
32.86210200225073,0.8405081060347469,366.5614607352013,0.005669875008350502,2216,None,CBAM
352.5425844268339,0.4916781667210788,219.41141574862385,0.8767668511319043,2217,None,CBAM
251.51368698559975,0.8714316161513805,117.92321897727514,0.5614345711414905,2218,None,CBAM
224.82195573249734,0.20009298790995866,277.3934424862377,0.3870743854332026,2219,None,CBAM
63.70942223868815,0.47565499386258414,295.79883617188057,0.3896829197013532,2220,None,CBAM
109.49627807532903,0.39900522310023057,104.4284220492303,0.10765026884557914,2221,None,CBAM
178.39097349124674,0.8297498019404012,354.1955205576773,0.00827147019352966,2222,None,CBAM
68.75967989983981,0.1884230463589972,173.25645934606337,0.61280437751689,2223,None,CBAM
332.39774272373984,0.7823944496712948,72.40464383265622,0.5151195133900048,2224,None,CBAM
211.73441192818183,0.19549416383283938,186.34915636849237,0.011963457068283275,2225,None,CBAM
73.22273340587985,0.5347642334804921,140.94153787764637,0.6201032685739222,2226,None,CBAM
300.00412431390646,0.6854071639852718,186.06972183072216,0.465211943740414,2227,None,CBAM
111.18835422336926,0.8756987102099453,60.79327242055847,0.1787538844982303,2228,None,CBAM
80.56752971204273,0.7138533292287935,53.06384591766417,0.3747041880206583,2229,None,CBAM
398.3884846229523,0.08497003410342167,200.68886621044655,0.42804048843613407,2230,None,CBAM
265.090190401535,0.24016046290546272,320.6128592962816,0.6407170392860695,2231,None,CBAM
87.02277676414701,0.6395953939013256,116.50603129287606,0.6374045225199527,2232,None,CBAM
8.296772401672987,0.9992295236697436,168.1116483078075,0.7644419810797622,2233,None,CBAM
259.08983480000416,0.14053778413896909,45.446393180177665,0.6876196842561524,2234,None,CBAM
197.75677877490267,0.16943469996783508,155.64197952338577,0.9322613513895439,2235,None,CBAM
70.84604291865006,0.5566917223305539,271.5815812527066,0.3944450352926832,2236,None,CBAM
339.6931723251804,0.039030929595450375,326.1488591546707,0.8810069059219804,2237,None,CBAM
42.260997456389795,0.9368705534992755,266.82948935948747,0.4790433544002342,2238,None,CBAM
53.24209182011258,0.8937921400033467,84.39704218921358,0.6915241119668675,2239,None,CBAM
81.18249598970361,0.1631174857847476,317.5562013236983,0.14648441077562116,2240,None,CBAM
294.2603351975175,0.21661005119053584,266.1801822037168,0.16445078753575149,2241,None,CBAM
150.88990557456304,0.9411300870297783,279.33239610478785,0.04215581357323809,2242,None,CBAM
34.084966632251664,0.1729420411479181,36.49808004596168,0.5944974649461475,2243,None,CBAM
250.7763365103006,0.2493297555242526,116.38680470593957,0.7319919195186074,2244,None,CBAM
366.8974204959769,0.8751662690817328,311.46610000924386,0.4377475596926613,2245,None,CBAM
243.29308448049477,0.20343132084029467,162.13105552176313,0.8865775951771663,2246,None,CBAM
204.1823639969116,0.2529086631565285,290.87833845124516,0.9584860077458073,2247,None,CBAM
138.42677961935803,0.24006758145448492,23.29141296806731,0.00389831717107303,2248,None,CBAM
187.5581014161452,0.9098532906475392,54.369831470304696,0.9351770875950065,2249,None,CBAM
299.13230286043614,0.26311084654963385,246.01487315031702,0.34646019873657635,2250,None,CBAM
188.45542867170172,0.13571573505622261,32.28768116610758,0.8960324488513263,2251,None,CBAM
378.5657323077267,0.41702976926987917,347.1194287553916,0.6797620934243532,2252,None,CBAM
392.6130900564284,0.5783953335673291,306.9222319087813,0.36515473313437424,2253,None,CBAM
234.07482615490102,0.5219607085284291,216.87221197899024,0.9539919407597584,2254,None,CBAM
109.18984655157576,0.7213451723416456,382.6125666471763,0.883929303705609,2255,None,CBAM
154.3004261659799,0.8243995872792139,331.77421061993806,0.5731652927304832,2256,None,CBAM
200.24104167846542,0.21587900552078967,216.70924969630843,0.794619009143583,2257,None,CBAM
200.0099234504568,0.8912277070540714,31.90755373193047,0.4039506354539651,2258,None,CBAM
246.4290027756114,0.9401083052917399,78.00823027351848,0.346001108477407,2259,None,CBAM
2.9261314076921705,0.24090437693770453,332.91556769545616,0.08177537835356409,2260,None,CBAM
177.54318629906993,0.14107708550642625,342.73744274456567,0.6230780926833916,2261,None,CBAM
137.5493661618617,0.6757763384605676,16.810853671662635,0.5737532290222613,2262,None,CBAM
91.01469502472148,0.9660717252176155,56.48183742481798,0.8822734758764094,2263,None,CBAM
152.9315106733912,0.44922685823810654,102.32397187058078,0.20199038259120095,2264,None,CBAM
79.897005767804,0.5618548521012127,101.57568079998269,0.7696034255391967,2265,None,CBAM
174.91752120891866,0.5963029383494218,117.09128538885278,0.6037304044822872,2266,None,CBAM
45.80412867312841,0.22957712720683396,69.94068179991626,0.7953734936514573,2267,None,CBAM
194.41573527225452,0.5875889492231251,363.47106965108236,0.761845627270139,2268,None,CBAM
42.489393132525734,0.44624784028813186,273.0151616687063,0.6224270614238226,2269,None,CBAM
330.1881174174833,0.5276004684044028,30.42121041425416,0.49254210857103475,2270,None,CBAM
188.92164163010472,0.6722942596211949,261.1104698518499,0.4318836023012013,2271,None,CBAM
268.32042770384186,0.47575473317411776,143.54786187819397,0.4404193375263071,2272,None,CBAM
164.46411535123576,0.5499344062024216,293.2852015406088,0.5950863249614078,2273,None,CBAM
305.5040989677935,0.9945341815630414,251.41718229019526,0.5594053954358572,2274,None,CBAM
64.40872392234519,0.6335616268180436,124.25952424964643,0.17903077052409044,2275,None,CBAM
388.9887715526284,0.7978844335038142,383.1538245200982,0.7109329003594608,2276,None,CBAM
281.9602596272615,0.19798655910984342,275.4956681736244,0.26327645728337057,2277,None,CBAM
212.43719668912286,0.6906585610827216,333.84663677576515,0.4146231747917346,2278,None,CBAM
137.50401907063394,0.6814457476569482,128.2353147357589,0.8818017599950456,2279,None,CBAM
231.12842070183598,0.7669245217757914,167.05699724862373,0.11363977115956146,2280,None,CBAM
220.27724375774787,0.4612052492704491,47.19190262283367,0.19782488026642256,2281,None,CBAM
214.65551675333305,0.9193636372317495,171.84183602722814,0.6908977256823635,2282,None,CBAM
62.28162366148465,0.6790199402582789,169.7935679288379,0.09269421268134129,2283,None,CBAM
232.84882502172093,0.8018997653723513,13.990368744273574,0.30413823210801416,2284,None,CBAM
136.09421494982269,0.27005700521358894,90.4019459454718,0.10179024298844268,2285,None,CBAM
183.62691187237178,0.06085376181576148,282.3524551612078,0.7274373044452361,2286,None,CBAM
234.79510976494797,0.18489683374289317,0.7485503109487627,0.8403518334494556,2287,None,CBAM
301.6002626011978,0.685779357633523,380.1531908069063,0.7549535445581561,2288,None,CBAM
269.70772730863587,0.26367996824421597,53.38076465869772,0.04131351174546848,2289,None,CBAM
144.96842505832333,0.8098014379088053,35.95163588897221,0.1786431664481925,2290,None,CBAM
239.41121167997878,0.620329576590544,265.235273350985,0.111078432470549,2291,None,CBAM
358.05258402300495,0.5399373649966533,35.87592821494356,0.8804116904750341,2292,None,CBAM
298.20656547095183,0.9985535528039808,69.24265328833548,0.8010513418637497,2293,None,CBAM
369.10089849097176,0.8845927527644677,277.0091513621393,0.1498946008601323,2294,None,CBAM
240.80543580342706,0.007130441891163893,256.26822713315056,0.5393877058509644,2295,None,CBAM
268.8699244350803,0.7706089647562747,76.16165950832176,0.17053854146198225,2296,None,CBAM
149.62644978334114,0.07977413122173617,170.96734489193784,0.3945147592976239,2297,None,CBAM
11.68984056954275,0.34056523455351173,363.21554151451807,0.18187927108128796,2298,None,CBAM
231.27574974561375,0.22707303521775674,220.42215427995552,0.1924383642072036,2299,None,CBAM
197.85672634106447,0.17106877910843804,381.88555362828384,0.09476457544646441,2300,None,CBAM
384.88263671053585,0.2494912735972342,32.71344510375003,0.4702450110310177,2301,None,CBAM
37.11038001184827,0.6072377484641555,44.670603798262015,0.006736530615261928,2302,None,CBAM
93.56697140565835,0.1639329382367846,296.1492233679541,0.8625153317344756,2303,None,CBAM
256.9816595981583,0.6204098444311053,385.5295434982816,0.7195373968001483,2304,None,CBAM
19.013950303689395,0.142274069838174,142.60305043750668,0.7495161216602656,2305,None,CBAM
31.824776717168035,0.9266293200720427,5.4393385192274994,0.7695770558329514,2306,None,CBAM
118.0129073035433,0.4445816653360505,393.97826052517877,0.5009118938800107,2307,None,CBAM
231.33693780029336,0.4109834098160195,140.57174189261204,0.2898003060580112,2308,None,CBAM
320.07538067309173,0.6381162257110575,5.839027527489953,0.3724576992064588,2309,None,CBAM
340.27704721559456,0.8137239590966605,8.045666547998206,0.716573152910985,2310,None,CBAM
290.8636715335036,0.40951416895174714,390.07165844481085,0.4788742020137147,2311,None,CBAM
112.22786103156494,0.23094717443622229,218.70647649516727,0.7137861153132887,2312,None,CBAM
296.60257769659006,0.6321599563952011,158.74908008694456,0.8550079149928033,2313,None,CBAM
0.08681264027435193,0.9615503755818271,376.46680706534363,0.792738545026791,2314,None,CBAM
79.02231061005945,0.37582859619474596,162.43828510581483,0.8582243626943725,2315,None,CBAM
79.05246691619791,0.22280317872909922,217.77880426441462,0.6523183296831123,2316,None,CBAM
293.7629597841915,0.9946408896606873,155.35739798957903,0.5004122572448964,2317,None,CBAM
125.72126232725498,0.5662010393442038,278.77192883508644,0.0026381010330878665,2318,None,CBAM
381.4434550488458,0.4600032124667897,185.20282049562474,0.49528967577065364,2319,None,CBAM
315.93461765887906,0.7388131990506766,177.13967741136415,0.1816694480000549,2320,None,CBAM
291.27492310270395,0.11983940712634124,282.4072995822778,0.7423629696853262,2321,None,CBAM
270.6290884037299,0.24069237049956116,351.9560739856295,0.8343066087151967,2322,None,CBAM
377.679955053233,0.2804511707963607,60.862979038388055,0.3816603909386729,2323,None,CBAM
43.09859534336356,0.6653459482383712,291.9380502912525,0.2809081976810341,2324,None,CBAM
207.39481165611667,0.949889165348565,350.1669453284561,0.44058234770542376,2325,None,CBAM
35.835488170096916,0.7229440097179407,41.55461850026877,0.4621921822404823,2326,None,CBAM
317.70962986318017,0.8189208843289281,195.12313974174498,0.7869944018132949,2327,None,CBAM
49.53052263865387,0.24078744355719742,326.84373711241227,0.26523560508306876,2328,None,CBAM
352.37504450169877,0.05663733163868949,354.5545174857607,0.01052275898187636,2329,None,CBAM
316.9129504863712,0.11206810389098211,113.78758402289233,0.09867967167027604,2330,None,CBAM
174.3763200660623,0.7226076605246766,390.99240458938385,0.8888375247185695,2331,None,CBAM
43.863420704539244,0.9605233162592132,73.4413718336463,0.204262887111419,2332,None,CBAM
283.569313833132,0.8682593881632983,322.49968025460373,0.7282262034802781,2333,None,CBAM
143.17216841382472,0.6720694757351066,307.1207643312187,0.9070140707732656,2334,None,CBAM
133.96150229406243,0.11076850921438387,178.32427904659414,0.7791559691561998,2335,None,CBAM
285.16310474511414,0.7660173860817391,365.05157019400525,0.6250099069931706,2336,None,CBAM
111.6433859287046,0.6525422369989318,144.16685511923768,0.9962587235663197,2337,None,CBAM
135.87240239841108,0.6847281019355191,180.07987541850375,0.005172822682615215,2338,None,CBAM
157.92899051802482,0.6201587570113027,82.93103364893663,0.8504583569191368,2339,None,CBAM
113.78107217472973,0.5898137476396275,15.340159095499628,0.8115151105549607,2340,None,CBAM
42.351843807894944,0.520858493492973,116.28496311997705,0.5274884273077852,2341,None,CBAM
105.58493189059288,0.20763013337539665,358.4854587605689,0.3932656787305659,2342,None,CBAM
114.17377428596376,0.589070473777989,107.14233840334455,0.42411461162947045,2343,None,CBAM
319.6894155441734,0.15028242465371602,9.844540487925398,0.737842138397749,2344,None,CBAM
8.697786474831018,0.5408620200861353,262.95022270408,0.8318813395259914,2345,None,CBAM
17.863748160291895,0.470631821981661,348.85904263102844,0.993923521602562,2346,None,CBAM
168.40456035253752,0.04850484959482636,88.41993209580198,0.9507979198992673,2347,None,CBAM
267.7550984009274,0.8900153050650944,275.9286594984445,0.9561004136014926,2348,None,CBAM
176.303580775939,0.112385847358485,222.52867196547476,0.5303694950636166,2349,None,CBAM
101.10005632362464,0.4325759526063657,12.835111687337378,0.2716376225530166,2350,None,CBAM
249.55043134979928,0.8565307165311824,329.5781719034619,0.17986236288744548,2351,None,CBAM
387.7312327034546,0.531989512543022,58.12477552190393,0.4739568946992504,2352,None,CBAM
235.5416448185955,0.21143637790329659,385.20177781232684,0.3087733231166849,2353,None,CBAM
3.890638532478772,0.8885409999684388,167.92863089615173,0.4735126037834932,2354,None,CBAM
78.74436209989955,0.22470441658834436,271.99587005904743,0.6215108988919146,2355,None,CBAM
268.09575778191856,0.3993091229071788,214.79725298283734,0.3300482041901114,2356,None,CBAM
370.4620903485285,0.8340323141895368,268.1630476441901,0.7969670077759403,2357,None,CBAM
316.3482733341877,0.20877923369975737,391.94107820124407,0.16039121341398205,2358,None,CBAM
68.59527097324992,0.09234100393686921,231.39961460677884,0.3553784541955981,2359,None,CBAM
30.344889135483417,0.17883133456438569,105.09978047088975,0.014166143632685048,2360,None,CBAM
373.1810123617257,0.10990804115626439,24.5434037250503,0.2956521702253841,2361,None,CBAM
74.6512795066976,0.24537445546311926,344.02934640538723,0.39376656554205924,2362,None,CBAM
227.97137656576987,0.599703913806404,233.12919930424124,0.8149172428979394,2363,None,CBAM
5.377424790371015,0.8883338420281808,85.81163014564007,0.17228195762404888,2364,None,CBAM
238.8326563343682,0.8598241947030962,61.391970757142886,0.9127851107654509,2365,None,CBAM
79.65437876301593,0.43010464438809093,379.43309049682273,0.9703315655802757,2366,None,CBAM
151.38000562305433,0.012112273765942809,195.27238587101763,0.0712383036623313,2367,None,CBAM
48.863190681677494,0.26846950467466707,331.4440838971514,0.6239034070775256,2368,None,CBAM
231.40936609204678,0.01918988993381614,323.3441914342937,0.9687749256559643,2369,None,CBAM
54.454854756469175,0.8830675922791287,375.0039790322572,0.28495213624005455,2370,None,CBAM
41.045731324297236,0.28870898744998347,102.53484534382251,0.31103952414373204,2371,None,CBAM
149.3554602768007,0.7983456406170987,116.61386000131499,0.420364493799377,2372,None,CBAM
163.5564965928004,0.7284057121981311,329.9747909200761,0.9180859324884679,2373,None,CBAM
72.47550072214703,0.4290857516892942,7.18510394648233,0.514137968428227,2374,None,CBAM
295.3764282674749,0.3904794110751772,126.04704426902904,0.5377340861587571,2375,None,CBAM
229.29531542799157,0.3433771342055044,289.01145985840606,0.15199101495943135,2376,None,CBAM
381.96731569567044,0.8546613855658115,17.59990157926663,0.2847057546116902,2377,None,CBAM
160.6198365181873,0.7650200867837443,123.44780294905568,0.982496692396537,2378,None,CBAM
81.94906132582194,0.05142409649230724,290.3619614144346,0.6309642072557328,2379,None,CBAM
188.60222365587887,0.21251416924089764,115.25906159438442,0.3260824120943812,2380,None,CBAM
197.47307523843426,0.7056850155277519,163.01459380380442,0.3719708987806441,2381,None,CBAM
58.59606673535245,0.11398699978673778,135.88615236970176,0.1846114098431848,2382,None,CBAM
109.99627368999798,0.19520464110783567,2.428806098958827,0.2323184616948098,2383,None,CBAM
224.3997962322712,0.5508170110604378,85.23311495499277,0.3544418215812505,2384,None,CBAM
49.37196476498126,0.6223853050709807,82.4888548641603,0.938327945069371,2385,None,CBAM
331.87147554562654,0.23087383997199545,327.38779217399144,0.9130679762705822,2386,None,CBAM
136.79900627091175,0.5118829237622016,234.33728514716793,0.505762328859662,2387,None,CBAM
63.390062469494666,0.9245777018125226,246.71434233249238,0.6563370414651148,2388,None,CBAM
198.9967711288609,0.6516397875631047,156.75845754867262,0.5067968932666268,2389,None,CBAM
151.33493791461453,0.5941342458825426,102.1640898672456,0.8929954865196766,2390,None,CBAM
107.08566870842013,0.46893536866661295,278.55219716956486,0.9424175253633161,2391,None,CBAM
242.2305242867014,0.3190166078855489,29.979358386749677,0.030444117805147598,2392,None,CBAM
300.4696467879514,0.4688989101463768,231.709126786993,0.8925265153197187,2393,None,CBAM
327.08673836354495,0.7236875295951403,242.55455240203102,0.03597308214249326,2394,None,CBAM
28.312899724742667,0.38214208149522266,192.84603838334604,0.8877517631993904,2395,None,CBAM
272.89005899913496,0.18389440034999227,190.80349021690955,0.8356137787142583,2396,None,CBAM
352.79638968793677,0.8030698767147173,273.8535569277349,0.014393932292294402,2397,None,CBAM
40.29302158848368,0.5419081337656089,25.591143506747215,0.6594904025907835,2398,None,CBAM
90.0243293933118,0.8024044388041085,176.59204345599346,0.6712016615220957,2399,None,CBAM
117.20184960307776,0.2850650733123071,195.54490949887222,0.7705432963450543,2400,None,CBAM
320.5334131185888,0.9968063137358789,253.3515134496369,0.9915656203755302,2401,None,CBAM
178.7251628328876,0.9720526434822279,85.96001213572696,0.7367597077717731,2402,None,CBAM
202.68406927798085,0.535623341227564,194.33319770486105,0.325980432280233,2403,None,CBAM
341.4431143354603,0.21058558532348395,60.97971730160634,0.6709034979847104,2404,None,CBAM
296.49621135072175,0.5363355049153516,172.4998835991587,0.6260228205810722,2405,None,CBAM
50.641869050211554,0.09073696632742538,17.552767767660196,0.8159093922052391,2406,None,CBAM
275.56783108768286,0.4725428535500969,193.69661955457045,0.8967124073469603,2407,None,CBAM
113.68057601733179,0.9131972134013885,367.9845772132591,0.11585287238382859,2408,None,CBAM
215.00032879467534,0.14434856816842745,169.06745761056646,0.4675500358153991,2409,None,CBAM
392.5269473300803,0.31075221480171894,391.79898309327393,0.2701968031970133,2410,None,CBAM
145.88567086867147,0.9996451453459279,43.470015737647635,0.5490311777496399,2411,None,CBAM
124.72712163969703,0.9481021793419013,263.9626271595189,0.9289860805435561,2412,None,CBAM
116.48943475151307,0.7616737574548137,96.17887212947329,0.6137917137711204,2413,None,CBAM
359.61640438443624,0.34132118498384434,320.8421224899728,0.7067661116795587,2414,None,CBAM
159.94359596158338,0.8184711123847154,375.38933005553974,0.8328059844927219,2415,None,CBAM
133.065047486894,0.23544406209804195,224.54041001220654,0.3579496696939876,2416,None,CBAM
283.2240534537489,0.9392928848661792,12.215566747683866,0.8431149595268198,2417,None,CBAM
27.21382202200037,0.6206366302182307,258.5173454536069,0.07005145160127271,2418,None,CBAM
136.00832713473372,0.8939109165281132,176.34782917787922,0.33370017986111133,2419,None,CBAM
318.3193519777857,0.847388956967572,399.692528648653,0.5003232501156737,2420,None,CBAM
341.5130709283532,0.9758746713388856,84.65120016751739,0.215262357809774,2421,None,CBAM
42.05725902737006,0.8766769357964931,2.749058178696809,0.8694449781834942,2422,None,CBAM
332.4800730651822,0.8887769882112263,363.37608589004054,0.023298835563992988,2423,None,CBAM
213.3472372856657,0.1202499586464977,352.428776259138,0.3347418278326722,2424,None,CBAM
128.75312632179492,0.10989007755514857,196.13214380786835,0.4093925190517413,2425,None,CBAM
111.79760382983359,0.14387419229665896,243.628778114437,0.9120843207040918,2426,None,CBAM
90.57293523113637,0.8194359753576743,62.19685494904048,0.4287329902498347,2427,None,CBAM
393.452771501776,0.8485281525712719,85.55331104286279,0.015960329416014905,2428,None,CBAM
397.90914098217996,0.9546515725889516,59.80214176164398,0.7732149340849397,2429,None,CBAM
356.0604302395423,0.815628442087832,77.26451336655391,0.8009434715515676,2430,None,CBAM
96.32853540389756,0.4114078305750805,176.11818342811304,0.19813473305532248,2431,None,CBAM
134.34839121414038,0.2723252721205336,325.4725892754801,0.12343767926816931,2432,None,CBAM
393.91690043141955,0.5749921200344386,302.9483892392332,0.8035766791984209,2433,None,CBAM
232.09610352367253,0.13658342102375254,363.14250800172096,0.08882617658329305,2434,None,CBAM
243.68367768008827,0.807442327346689,396.5430576865783,0.3948373418859752,2435,None,CBAM
235.62474240370977,0.15232988660542585,262.27912716897345,0.7226101012367341,2436,None,CBAM
160.97942683687015,0.01435044705582179,189.7754752305741,0.17703419317468325,2437,None,CBAM
154.85958525684475,0.6322431844443007,278.331876240004,0.49549876580160546,2438,None,CBAM
320.7938100489123,0.42721559404141907,37.644687171769164,0.14620667257770328,2439,None,CBAM
47.01160070100961,0.7749380858349569,302.63249517795623,0.11118148729257671,2440,None,CBAM
355.9843666043021,0.49940132623281436,319.47813854778417,0.6891179738759724,2441,None,CBAM
51.998517881629844,0.4019832799971997,108.1872823458319,0.4132691754300724,2442,None,CBAM
46.07189499056943,0.31057013540345774,167.3706379827654,0.3837817888120001,2443,None,CBAM
235.08990949707456,0.4881178160391996,187.0443373140015,0.25374220186371604,2444,None,CBAM
6.705406275588646,0.48347273879011277,126.39687654898175,0.18702612265184523,2445,None,CBAM
175.25655951333133,0.823678416435594,91.36115138474756,0.8635503216839463,2446,None,CBAM
20.820999900872952,0.08913759396651438,127.28884962176512,0.014850761341273921,2447,None,CBAM
130.23003217326573,0.5671514995146931,72.7848314381493,0.7879444575037783,2448,None,CBAM
361.41267794344776,0.9595877773535034,231.18399289097223,0.39971703572998585,2449,None,CBAM
384.6565208782622,0.6985224683825237,345.8200216583792,0.029901231316568723,2450,None,CBAM
164.55951781555018,0.9596895492994442,175.19755691714977,0.2994241116696062,2451,None,CBAM
98.02473727298597,0.37812425361590174,354.0813545416149,0.27439349526271806,2452,None,CBAM
356.4081356870507,0.9310371296115043,34.57328311911873,0.07604243462161149,2453,None,CBAM
277.69642357556023,0.34008608729295997,126.65820686597682,0.19343719076043794,2454,None,CBAM
275.8437032700887,0.9762267146955675,376.3922214356048,0.5246479593134465,2455,None,CBAM
142.53530046235971,0.07603453651838006,170.0827525458258,0.09159685240825888,2456,None,CBAM
110.69563638484605,0.4993231133353001,268.5200880586748,0.7658809814874232,2457,None,CBAM
224.34437175859307,0.9030140593551029,352.03062892790393,0.4826916458718996,2458,None,CBAM
3.767773186415534,0.8591213269209447,378.0594191069963,0.14349671907243977,2459,None,CBAM
268.70297996793994,0.20278851792774177,210.59394446789045,0.3833488114042652,2460,None,CBAM
380.62991967702965,0.9230169735330066,114.4696104099834,0.8945669991587948,2461,None,CBAM
102.51340901335566,0.46779204828837995,48.769256458703175,0.5191412042388204,2462,None,CBAM
237.87559681482296,0.6168391256225703,302.19168568521127,0.869574738798656,2463,None,CBAM
162.72473029615193,0.46731013245829456,340.5851006650687,0.6110024033167435,2464,None,CBAM
79.12147466043851,0.8376672735624334,211.97374574228584,0.22352510998528385,2465,None,CBAM
348.471411185859,0.08646923195399338,347.3162472600333,0.8918498024577725,2466,None,CBAM
358.12291476102735,0.43004272691884665,336.13100934523175,0.89786738404671,2467,None,CBAM
112.05385049829792,0.420958439379588,339.5490877969058,0.7646708856575605,2468,None,CBAM
204.739285897907,0.7263450499389502,119.47728363470857,0.7025756652949884,2469,None,CBAM
63.022415252368944,0.6016537096056732,371.1076333100341,0.4872025276928595,2470,None,CBAM
143.1564218886868,0.5965356608771188,166.48660620304955,0.2525048416225603,2471,None,CBAM
292.41114903196427,0.7153807957741823,310.68147459093916,0.2372164968849751,2472,None,CBAM
54.09457786604034,0.7216375770205157,122.60663911564961,0.4631720795102351,2473,None,CBAM
296.47851643036114,0.9775614217859753,202.75817398399855,0.011160376901234866,2474,None,CBAM
63.612746083219804,0.02191709332735989,287.7127382547017,0.9410577803874302,2475,None,CBAM
361.0465432336662,0.8743325232298469,136.95198539503292,0.645385911361357,2476,None,CBAM
261.61568819232855,0.4528795036840603,253.71490739820422,0.30560825584681184,2477,None,CBAM
266.95576237852896,0.05305381974818094,173.08401882173314,0.8122719269237297,2478,None,CBAM
305.146380275674,0.5805750482556918,398.1166116164247,0.16392033362961234,2479,None,CBAM
121.06362676017474,0.13372511390940825,17.726349514442656,0.7718230311321275,2480,None,CBAM
148.7894082390815,0.07499203816167738,6.044710659033578,0.5500133220244253,2481,None,CBAM
302.5043974595006,0.03913001292061591,124.13601266056476,0.3699035211476764,2482,None,CBAM
116.13470382014437,0.0838923468949211,107.90440292950902,0.4452946431115276,2483,None,CBAM
347.7151564985624,0.666886746316995,319.199772789392,0.7972846269211926,2484,None,CBAM
24.570773834789723,0.673396456784644,325.93071781458434,0.21588579839525984,2485,None,CBAM
105.6862616671624,0.9754868558135087,157.19278890110138,0.7446834437393218,2486,None,CBAM
154.4180369428998,0.2851364700681419,330.59810224966355,0.7181119219239215,2487,None,CBAM
114.12441420666231,0.8832482094583864,397.44268323338304,0.8166379447959741,2488,None,CBAM
33.5427437787141,0.4954089134997291,107.11298792603294,0.7965975775813616,2489,None,CBAM
106.81592258971216,0.35840407367353344,315.0428263880107,0.11870601715069339,2490,None,CBAM
360.56066556316915,0.8588272854504492,319.0320801020476,0.17336237149584877,2491,None,CBAM
193.30441269689683,0.5859586474520865,103.37693943169204,0.2651360916937009,2492,None,CBAM
282.8936558345247,0.3232011501782979,393.2594581749136,0.7344808148377059,2493,None,CBAM
129.38127636862419,0.9081895038689324,74.8675004297291,0.006356312953923652,2494,None,CBAM
188.0032838422048,0.46629553885931235,154.13200451922916,0.9367059790170791,2495,None,CBAM
48.30367144261381,0.6872847781651077,159.17829580448912,0.7327082691833834,2496,None,CBAM
